Entity,Year,"Expenditure per student as % of GDP (primary), 1974-2014 - World Bank","Teacher-pupil ratio (primary), 1970-2014 - World Bank","Pri - Government expenditure per student, primary (% of GDP per capita)","Sec - Government expenditure per student, secondary (% of GDP per capita)","Tert - Government expenditure per student, tertiary (% of GDP per capita)",Total Government Expenditure on Education,Share of Education in Government Expenditure,Expenditure on primary as % of government expenditure on education
Benin,1991,,36.15587,,,,,,
Benin,1992,,39.84578,,,,,,
Benin,1993,,45.49681,,,,,,
Benin,1994,,48.34246,,,,,,
Benin,1995,,49.89695,,,,,,
Benin,1996,,51.99518,,,,,,
Benin,1997,,49.97689,,,,,,
Benin,1998,,52.56747,,,,2.74789,18.46174,
Benin,1999,,53.39559,,,,2.83867,17.88519,
Benin,2000,12.04541,52.64958,12.04541,24.5038,212.19601,3.14591,13.5132,51.37396
Benin,2001,13.0549,53.52288,13.0549,24.31751,162.28783,3.46637,15.31058,55.3743
Benin,2002,11.1485,52.96325,11.1485,20.16425,150.3645,3.21089,14.12908,53.98192
Benin,2003,11.19805,62.1705,11.19805,22.53428,137.28899,3.42565,16.68253,52.58811
Benin,2004,12.03486,51.583,12.03486,25.80679,146.4135,3.91554,19.21395,51.19521
Benin,2005,11.42037,46.8289,11.42037,24.68671,164.54333,4.00211,18.79039,45.96998
Benin,2006,12.67442,43.62338,12.67442,,132.86411,3.82888,19.70961,53.1921
Benin,2007,,,,,99.39732,3.49798,14.94869,57.22713
Benin,2008,12.92016,44.55301,12.92016,,102.67414,4.08138,19.08858,56.48592
Benin,2009,14.05505,44.86809,14.05505,,94.39017,4.5508,18.17562,57.46588
Benin,2010,15.01058,46.3918,15.01058,,69.30949,5.34238,26.14396,52.82559
Benin,2011,,44.20067,,,,,,
Benin,2012,13.6059,44.14979,13.6059,,,5.26143,25.02131,51.12865
Benin,2013,12.56797,43.72854,12.56797,15.69954,,5.01267,22.34122,50.12866
Benin,2014,,,,,,4.7956,22.22764,48.94131
Bhutan,1970,,20.73165,,,,,,
Bhutan,1971,,20.2256,,,,,,
Bhutan,1972,,22.13889,,,,,,
Bhutan,1974,,23.81041,,,,,,
Bhutan,1977,,24.34799,,,,,,
Bhutan,1978,,24.07248,,,,,,
Bhutan,1979,,25.24861,,,,,,
Bhutan,1982,,35.62286,,,,,,
Bhutan,1983,,35.45159,,,,,,
Bhutan,1984,,38.53351,,,,,,
Bhutan,1986,,37.46026,,,,,,
Bhutan,1987,,37.1588,,,,,,
Bhutan,1988,,36.57634,,,,,,
Bhutan,1991,,28.62796,,,,,,
Bhutan,1993,,30.53954,,,,,,
Bhutan,1995,,35.49207,,,,,,
Bhutan,1998,,39.27845,,,,,,
Bhutan,1999,,41.70401,,,,,,
Bhutan,2000,,41.147,,,,5.51379,13.77201,
Bhutan,2001,,39.48254,,,,5.7178,13.08501,
Bhutan,2004,8.15145,,8.15145,,,6.41799,18.69831,19.36391
Bhutan,2005,10.28841,31.05151,10.28841,,,7.0781,22.84906,22.31675
Bhutan,2006,,29.18213,,,,,,
Bhutan,2008,7.29124,29.87891,7.29124,37.06365,150.88937,4.7975,15.02172,23.3702
Bhutan,2009,8.99587,27.70221,8.99587,34.435,83.88655,4.62672,14.02075,29.80438
Bhutan,2010,7.7978,25.89606,7.7978,27.01693,86.97713,4.02447,12.7593,29.93319
Bhutan,2011,9.52374,25.37845,9.52374,31.52441,66.96221,4.65258,11.28502,31.51219
Bhutan,2012,,23.9859,,,,,,
Bhutan,2013,8.18258,,8.18258,34.23959,102.12455,5.58966,16.11339,21.82037
Bhutan,2014,,,,,,5.95991,17.82473,31.97081
Bolivia,1996,,,,,,4.65741,,
Bolivia,1998,13.65876,,13.65876,12.22361,53.34339,5.52301,18.42669,42.48721
Bolivia,1999,14.5041,24.72372,14.5041,11.97756,45.08195,5.65932,19.27241,44.49477
Bolivia,2000,12.61579,25.06549,12.61579,9.79345,48.12396,5.47342,18.67085,40.48128
Bolivia,2001,12.01663,25.76008,12.01663,10.47555,44.97485,5.89946,18.46146,35.26875
Bolivia,2002,15.62243,23.66797,15.62243,12.94612,44.44423,6.23031,18.71381,43.79156
Bolivia,2003,16.56749,23.92772,16.56749,13.33401,36.78826,6.37904,19.94096,44.12729
Bolivia,2006,13.97207,,13.97207,14.73882,,6.31361,21.1625,35.06888
Bolivia,2007,,24.21916,,,,,,
Bolivia,2008,18.85948,,18.85948,17.02766,,7.03973,19.92381,41.09158
Bolivia,2009,22.25848,,22.25848,19.90214,,8.0812,22.56084,40.50181
Bolivia,2010,21.29112,,21.29112,19.17639,,7.60011,24.12779,39.4174
Bolivia,2011,18.54123,,18.54123,19.52593,,6.89264,19.48311,36.20848
Bolivia,2012,18.65937,,18.65937,20.32644,,6.43691,17.82875,37.59364
Bolivia,2014,,,,,,7.03755,16.85088,32.35236
Bermuda,1971,,23.41935,,,,,,
Bermuda,1972,,21.34986,,,,,,
Bermuda,1973,,20.89831,,,,,,
Bermuda,1974,,20.7659,,,,,,
Bermuda,1975,,21.28923,,,,,,
Bermuda,1977,,17.68449,,,,,,
Bermuda,1978,,20.26959,,,,,,
Bermuda,1979,,22.75191,,,,,,
Bermuda,1980,,22.84733,,,,,,
Bermuda,1981,,19.01923,,,,,,
Bermuda,1982,,18.03988,,,,,,
Bermuda,1983,,17.85714,,,,,,
Bermuda,1984,,17.5,,,,,,
Bermuda,1985,,17.46926,,,,,,
Bermuda,1995,,12.87689,,,,,,
Bermuda,1997,,12.30753,,,,,,
Bermuda,1998,,,,,,2.15227,,33.14466
Bermuda,2001,,9.25187,,,,,,
Bermuda,2002,,8.95985,,,,,,
Bermuda,2003,,8.90328,,,0,1.66627,11.0366,
Bermuda,2004,9.40736,8.58929,9.40736,12.34193,,1.77588,11.11385,39.97492
Bermuda,2005,10.92196,8.33625,10.92196,14.02632,,1.98877,12.1054,40.74734
Bermuda,2006,,8.25044,,,0,,,
Bermuda,2009,,,,,,2.61519,13.97043,
Bermuda,2010,11.96799,7.35691,11.96799,17.8416,18.44113,2.64421,12.93424,30.84477
Bermuda,2011,,8.94444,,,,,,
Bermuda,2012,,9.82751,,,,,,
Bermuda,2013,,7.19372,,,,,,
Bermuda,2014,,,,,18.12375,1.78285,7.79644,29.9363
Bosnia and Herzegovina,2013,,17.09921,,,,,,
Botswana,1970,,36.4844,,,,,,
Botswana,1971,,32.62978,,,,,,
Botswana,1972,,33.10174,,,,,,
Botswana,1973,,35.40067,,,,,,
Botswana,1974,,34.03709,,,,,,
Botswana,1975,,33.14135,,,,,,
Botswana,1976,,32.02958,,,,,,
Botswana,1977,,30.54283,,,,,,
Botswana,1978,,31.34217,,,,,,
Botswana,1979,,32.2155,,,,,,
Botswana,1980,,32.33898,,,,,,
Botswana,1981,,31.64659,,,,,,
Botswana,1982,,32.43714,,,,,,
Botswana,1983,,31.18365,,,,,,
Botswana,1984,,30.87607,,,,,,
Botswana,1985,,32.03553,,,,,,
Botswana,1986,,32.21477,,,,,,
Botswana,1987,,32.2979,,,,,,
Botswana,1988,,32.24975,,,,,,
Botswana,1989,,32.29417,,,,,,
Botswana,1990,,31.65654,,,,,,
Botswana,1991,,30.38869,,,,,,
Botswana,1992,,28.81411,,,,,,
Botswana,1993,,27.29929,,,,,,
Botswana,1994,,26.43662,,,,,,
Botswana,1995,,25.49106,,,,,,
Botswana,1997,,28.13585,,,,,,
Botswana,1998,,27.56744,,,,,,
Botswana,1999,,26.98536,,,,,,
Botswana,2000,,26.72295,,,,,,
Botswana,2001,,26.63306,,,,,,
Botswana,2002,,26.40132,,,,,,
Botswana,2003,,26.059,,,,,,
Botswana,2004,,25.84666,,,,,,
Botswana,2005,18.09568,25.55037,18.09568,46.14452,280.80966,10.67859,25.82353,30.03084
Botswana,2006,,25.39325,,,,,,
Botswana,2007,13.99085,25.22265,13.99085,42.4508,207.31033,8.88464,26.50779,27.54638
Botswana,2008,,25.08494,,,,,,
Botswana,2009,9.99187,25.41686,9.99187,33.00458,159.01965,9.63293,20.4774,17.82233
Botswana,2012,,23.41584,,,,,,
Brazil,1970,,28.01019,,,,,,
Brazil,1998,,,,,80.27205,4.73948,11.62986,32.89734
Brazil,1999,10.83279,25.94511,10.83279,,57.24758,3.78473,9.60027,33.97305
Brazil,2000,10.70413,24.79699,10.70413,,55.59969,3.93814,11.45216,30.88178
Brazil,2001,10.45585,22.97087,10.45585,,47.48472,3.84304,10.61076,30.00274
Brazil,2002,9.86381,22.35331,9.86381,10.21221,44.6349,3.74435,9.63646,28.20427
Brazil,2003,,21.56753,,,,,,
Brazil,2004,12.79632,21.38676,12.79632,11.54012,32.63836,3.97255,10.39372,32.93215
Brazil,2005,15.36285,21.04365,15.36285,13.14855,35.01356,4.47671,11.25672,34.01563
Brazil,2006,,,,,,4.86989,12.42273,32.02467
Brazil,2007,17.28399,23.85828,17.28399,18.00387,29.62733,4.97835,13.21855,32.19858
Brazil,2008,18.56915,23.02467,18.56915,19.5296,27.67079,5.2727,14.08221,31.91941
Brazil,2009,20.18037,22.64411,20.18037,20.54492,28.4392,5.47154,14.72402,32.37881
Brazil,2010,21.07552,22.16609,21.07552,21.56637,28.44258,5.64737,14.55991,31.32595
Brazil,2011,21.20082,21.28507,21.20082,23.01348,28.87404,5.73953,15.26927,29.28556
Brazil,2012,22.57791,20.51712,22.57791,24.31667,28.49283,5.91432,15.56961,28.89407
Brazil,2013,,21.22749,,,,,,
Brunei,1970,,23.47983,,,,,,
Brunei,1971,,21.11807,,,,,,
Brunei,1972,,20.73884,,,,,,
Brunei,1973,,20.15193,,,,,,
Brunei,1974,,19.41098,,,,,,
Brunei,1975,,19.03224,,,,,,
Brunei,1976,,18.35855,,,,,,
Brunei,1977,,18.27825,,,,,,
Brunei,1978,,16.55962,,,,,,
Brunei,1979,,18.06518,,,,,,
Brunei,1980,,18.26032,,,,,,
Brunei,1981,,17.59833,,,,,,
Brunei,1982,,16.4753,,,,,,
Brunei,1983,,16.00146,,,,,,
Brunei,1984,,14.74603,,,,,,
Brunei,1985,,16.08083,,,,,,
Brunei,1986,,16.62157,,,,,,
Brunei,1988,,13.99853,,,,,,
Brunei,1989,,14.02604,,,,,,
Brunei,1991,,15.30987,,,,,,
Brunei,1992,,15.53378,,,,,,
Brunei,1993,,15.54573,,,,,,
Brunei,1994,,15.24892,,,,,,
Brunei,1995,,14.59371,,,,,,
Brunei,1998,,14.01143,,,,5.25395,8.76089,
Brunei,1999,,13.96313,,,,4.93205,8.89343,
Brunei,2000,,13.66667,,,,3.70591,8.92074,
Brunei,2001,,13.63795,,,,,,
Brunei,2002,,12.69287,,,,,,
Brunei,2003,,12.24954,,,,,,
Brunei,2004,,10.88013,,,,,,
Brunei,2005,,10.11697,,,,,,
Brunei,2006,,12.51317,,,,,,
Brunei,2007,,12.67144,,,,,,
Brunei,2008,,12.55216,,,,,,
Brunei,2009,,11.94999,,,,,,
Brunei,2010,5.15607,11.34882,5.15607,7.84751,32.22367,2.04661,5.29154,28.54099
Brunei,2011,,11.33566,,,,3.68108,9.18219,
Brunei,2012,,10.58767,,,,3.20704,9.72782,
Brunei,2013,,10.15195,,,,,,
Brunei,2014,,,,11.76422,57.09227,3.76595,9.98591,
Bulgaria,1996,,17.0147,,,,2.71204,,
Bulgaria,1997,,16.69722,,,,,,
Bulgaria,1998,12.52627,17.21601,12.52627,14.33341,12.81001,2.81427,8.95102,22.938
Bulgaria,1999,,17.91437,,,,,,
Bulgaria,2000,,16.82985,,,,,,
Bulgaria,2001,14.94463,17.69108,14.94463,18.0888,17.27012,3.35575,9.27774,20.78723
Bulgaria,2002,15.3723,16.81736,15.3723,18.06645,17.78991,3.39842,9.65432,20.09847
Bulgaria,2003,17.98413,17.13133,17.98413,19.77223,26.78434,4.00671,11.18025,19.10566
Bulgaria,2004,11.30133,16.74773,11.30133,10.31016,16.96276,2.34126,6.703,19.49264
Bulgaria,2005,22.69191,16.22654,22.69191,21.71958,22.97405,4.18855,12.07252,20.29997
Bulgaria,2006,22.17059,15.71211,22.17059,20.71183,21.80383,3.98817,12.01048,19.71527
Bulgaria,2007,20.99978,15.93711,20.99978,19.87947,17.96025,3.7474,11.11392,19.87313
Bulgaria,2008,23.27409,16.07127,23.27409,23.13928,23.69619,4.31128,12.61226,18.92772
Bulgaria,2009,23.52633,17.3139,23.52633,24.15796,24.90196,4.43296,12.65675,18.60716
Bulgaria,2010,22.35478,17.49009,22.35478,24.00299,15.32532,4.01754,11.16342,19.58745
Bulgaria,2011,19.55209,17.46208,19.55209,21.32991,16.04307,3.66867,11.10005,18.50048
Bulgaria,2012,,17.41818,,,,3.58936,10.69092,18.62869
Bulgaria,2013,,17.63101,,,,,,
Burkina Faso,1971,,44.4519,,,,,,
Burkina Faso,1972,,47.15783,,,,,,
Burkina Faso,1973,,47.18339,,,,,,
Burkina Faso,1974,,45.03279,,,,,,
Burkina Faso,1975,,47.49876,,,,,,
Burkina Faso,1976,,47.10611,,,,,,
Burkina Faso,1977,,47.78169,,,,,,
Burkina Faso,1978,,49.92135,,,,,,
Burkina Faso,1979,,52.32026,,,,,,
Burkina Faso,1980,,52.9596,,,,,,
Burkina Faso,1981,,54.48514,,,,,,
Burkina Faso,1982,,59.78713,,,,,,
Burkina Faso,1983,,60.34866,,,,,,
Burkina Faso,1984,,57.70058,,,,,,
Burkina Faso,1985,,56.49009,,,,,,
Burkina Faso,1986,,57.7585,,,,,,
Burkina Faso,1987,,67.54567,,,,,,
Burkina Faso,1988,,64.77544,,,,,,
Burkina Faso,1989,,57.35904,,,,,,
Burkina Faso,1990,,55.1772,,,,,,
Burkina Faso,1991,,56.65663,,,,,,
Burkina Faso,1992,,57.83011,,,,,,
Burkina Faso,1993,,59.77943,,,,,,
Burkina Faso,1994,,58.25553,,,,,,
Burkina Faso,1995,,50.97969,,,,,,
Burkina Faso,1996,,49.93909,,,,1.44026,,
Burkina Faso,1998,,46.50149,,,,,,
Burkina Faso,1999,,49.00318,,,,,,
Burkina Faso,2000,,48.8764,,,,,,
Burkina Faso,2001,,47.4189,,,,,,
Burkina Faso,2002,,45.37812,,,,,,
Burkina Faso,2003,,44.65893,,,,,,
Burkina Faso,2004,,48.69293,,,,,,
Burkina Faso,2005,33.32324,47.17637,33.32324,20.79332,203.87721,4.4326,19.49419,71.18099
Burkina Faso,2006,29.59899,45.83142,29.59899,22.17066,224.81973,4.45703,18.2017,66.81058
Burkina Faso,2007,28.10924,47.65745,28.10924,29.2052,297.45123,4.58858,17.86382,67.0338
Burkina Faso,2008,,48.92155,,,,,,
Burkina Faso,2009,,48.90026,,,,,,
Burkina Faso,2010,18.01309,52.39988,18.01309,20.45374,225.08368,3.93896,17.25072,60.34116
Burkina Faso,2011,20.30995,52.68641,20.30995,22.56097,179.48103,4.48326,20.31371,62.6415
Burkina Faso,2012,16.59447,48.23903,16.59447,17.36518,162.98402,4.05353,15.89539,60.62655
Burkina Faso,2013,17.48611,46.09623,17.48611,14.34443,210.92117,4.52597,16.16524,59.7878
Burundi,1971,,36.68174,,,,,,
Burundi,1972,,36.0012,,,,,,
Burundi,1973,,34.64138,,,,,,
Burundi,1974,,31.50771,,,,,,
Burundi,1975,,31.14162,,,,,,
Burundi,1976,,30.86378,,,,,,
Burundi,1977,,30.93946,,,,,,
Burundi,1978,,32.43649,,,,,,
Burundi,1979,,32.79685,,,,,,
Burundi,1980,,34.55094,,,,,,
Burundi,1981,,36.59854,,,,,,
Burundi,1982,,39.30084,,,,,,
Burundi,1983,,47.07764,,,,,,
Burundi,1984,,52.30521,,,,,,
Burundi,1985,,54.25925,,,,,,
Burundi,1986,,56.20973,,,,,,
Burundi,1987,,62.35171,,,,,,
Burundi,1988,,70.73732,,,,,,
Burundi,1989,,68.90551,,,,,,
Burundi,1990,,65.87336,,,,,,
Burundi,1991,,66.89942,,,,,,
Burundi,1992,,65.85671,,,,,,
Burundi,1993,,62.60442,,,,,,
Burundi,1996,,45.01689,,,,4.08324,,
Burundi,1998,,47.85557,,,,,,
Burundi,1999,12.49222,55.41274,12.49222,,1079.26575,3.41745,13.51864,37.4676
Burundi,2000,9.46506,55.35975,9.46506,,775.27448,2.64548,13.43737,37.78079
Burundi,2001,10.60428,50.19719,10.60428,55.8706,876.87097,2.90391,14.1125,40.08182
Burundi,2002,11.09419,49.07639,11.09419,55.2224,499.95474,3.00493,15.23766,42.86891
Burundi,2003,,49.90569,,,,,,
Burundi,2004,14.71235,51.24546,14.71235,54.41271,327.42422,3.74496,12.95883,50.65756
Burundi,2005,14.03209,48.70398,14.03209,54.60487,255.38023,3.63169,13.87042,51.55736
Burundi,2006,,54.18522,,,,,,
Burundi,2007,,51.99833,,,,,,
Burundi,2008,14.46918,,14.46918,,434.66077,5.19355,12.61554,51.78716
Burundi,2009,17.27595,51.36121,17.27595,48.59976,426.08395,6.31979,16.30169,53.26733
Burundi,2010,15.39819,50.6021,15.39819,51.86608,386.41937,6.79287,16.58808,45.41761
Burundi,2011,14.61138,48.31143,14.61138,41.08067,349.38623,5.99779,14.97923,49.70045
Burundi,2012,12.73404,47.10468,12.73404,33.04754,320.91254,5.82091,16.42836,43.99556
Burundi,2013,12.48477,44.83364,12.48477,30.06334,297.08374,5.41475,17.24324,45.42999
Cambodia,1971,,16.8477,,,,,,
Cambodia,1973,,23.54059,,,,,,
Cambodia,1981,,43.807,,,,,,
Cambodia,1982,,48.26364,,,,,,
Cambodia,1983,,45.81546,,,,,,
Cambodia,1984,,42.41492,,,,,,
Cambodia,1985,,38.10382,,,,,,
Cambodia,1986,,37.50088,,,,,,
Cambodia,1987,,35.21323,,,,,,
Cambodia,1988,,34.29832,,,,,,
Cambodia,1989,,35.57241,,,,,,
Cambodia,1990,,34.9536,,,,,,
Cambodia,1991,,32.57161,,,,,,
Cambodia,1994,,43.11157,,,,,,
Cambodia,1995,,45.02911,,,,,,
Cambodia,1997,,44.41581,,,,,,
Cambodia,1998,5.07554,46.48057,5.07554,10.91395,,1.25907,9.39199,69.4017
Cambodia,1999,,47.76229,,,,,,
Cambodia,2000,5.67726,50.12283,5.67726,,,1.66681,11.079,62.6465
Cambodia,2001,6.57734,52.94991,6.57734,6.09143,41.88782,1.72403,11.38079,74.36318
Cambodia,2002,5.14623,56.28967,5.14623,,,1.71121,10.13756,64.56828
Cambodia,2003,,56.23746,,,,,,
Cambodia,2004,,55.05284,,,,1.71982,12.40428,
Cambodia,2005,,53.21143,,,,,,
Cambodia,2006,,50.42275,,,,,,
Cambodia,2007,,50.8791,,,,1.5993,11.20705,
Cambodia,2008,,48.53713,,,,,,
Cambodia,2009,,49.07538,,,,,,
Cambodia,2010,6.88351,48.44957,6.88351,,27.82781,2.60388,13.08358,41.82102
Cambodia,2011,,47.29163,,,,,,
Cambodia,2012,,45.72134,,,,,,
Cambodia,2013,,46.92711,,,,,,
Cameroon,1971,,47.69017,,,,,,
Cameroon,1972,,48.54799,,,,,,
Cameroon,1973,,48.83465,,,,,,
Cameroon,1974,,51.42933,,,,,,
Cameroon,1975,,51.62818,,,,,,
Cameroon,1976,,50.56058,,,,,,
Cameroon,1977,,49.78232,,,,,,
Cameroon,1978,,50.0225,,,,,,
Cameroon,1979,,50.47961,,,,,,
Cameroon,1980,,51.52335,,,,,,
Cameroon,1981,,51.53402,,,,,,
Cameroon,1982,,50.50649,,,,,,
Cameroon,1983,,48.61283,,,,,,
Cameroon,1984,,50.39807,,,,,,
Cameroon,1985,,50.94533,,,,,,
Cameroon,1986,,50.75656,,,,,,
Cameroon,1987,,50.24782,,,,,,
Cameroon,1988,,51.30844,,,,,,
Cameroon,1989,,50.50546,,,,,,
Cameroon,1990,,51.484,,,,,,
Cameroon,1991,,51.10971,,,,,,
Cameroon,1992,,47.86434,,,,,,
Cameroon,1995,,46.29539,,,,,,
Cameroon,1997,,48.78088,,,,,,
Cameroon,1998,,51.78101,,,,,,
Cameroon,1999,,51.86201,,,,,,
Cameroon,2000,,,,,,1.93258,11.68372,
Cameroon,2001,,62.72134,,,,2.60995,15.48909,
Cameroon,2002,,60.80479,,,,,,
Cameroon,2003,,57.0638,,,,3.30182,21.442,
Cameroon,2004,,53.90314,,,72.68982,3.32991,20.84713,
Cameroon,2005,6.67052,47.8128,6.67052,37.55744,71.71945,3.12323,21.37754,35.06433
Cameroon,2006,7.09094,44.69425,7.09094,40.05519,48.00674,2.95568,20.31262,38.64605
Cameroon,2007,7.62078,44.43054,7.62078,34.48001,51.64477,3.36625,21.56826,36.98943
Cameroon,2008,5.89165,46.03527,5.89165,27.78919,34.7384,2.95686,15.58866,32.55445
Cameroon,2009,7.09944,46.31569,7.09944,29.54951,34.45539,3.46009,19.77975,34.19688
Cameroon,2010,6.64983,45.79474,6.64983,,28.04473,3.31319,18.75391,34.1618
Cameroon,2011,5.89114,45.43773,5.89114,20.04771,39.91574,3.05291,14.86779,32.7006
Cameroon,2012,6.05134,45.56349,6.05134,19.73609,,2.96539,15.17625,36.1927
Cameroon,2013,,,,,,3.02834,13.82494,33.87925
Cameroon,2014,,44.19526,,,,,,
Canada,1983,,15.93865,,,,,,
Canada,1984,,15.82434,,,,,,
Canada,1985,,16.973,,,,,,
Canada,1986,,16.70163,,,,,,
Canada,1987,,16.70203,,,,,,
Canada,1988,,16.05084,,,,,,
Canada,1989,,15.60032,,,,,,
Canada,1990,,15.68562,,,,,,
Canada,1991,,15.35704,,,,,,
Canada,1992,,15.30451,,,,,,
Canada,1993,,15.96673,,,,,,
Canada,1994,,15.85369,,,,,,
Canada,1995,,16.22553,,,,,,
Canada,1996,,16.47861,,,,,,
Canada,1998,,17.95005,,,43.08682,5.5274,12.52588,
Canada,1999,,17.25853,,,,5.55329,12.44565,
Canada,2000,,17.41596,,,,5.45619,12.74552,
Canada,2001,,,,,,4.98865,12.32389,
Canada,2002,,,,,,5.03578,12.23728,
Canada,2005,,,,,,4.80467,12.32375,
Canada,2007,,,,,,4.79737,12.42298,
Canada,2008,,,,,,4.66087,12.06521,
Canada,2009,,,,,,4.87313,12.42582,
Canada,2010,,,,,,5.37116,12.29996,
Canada,2011,,,,18.32214,,5.27246,12.18817,
Cape Verde,1971,,38.23014,,,,,,
Cape Verde,1972,,35.37616,,,,,,
Cape Verde,1974,,46.27715,,,,,,
Cape Verde,1975,,42.31481,,,,,,
Cape Verde,1976,,52.12711,,,,,,
Cape Verde,1977,,45.95586,,,,,,
Cape Verde,1978,,42.13739,,,,,,
Cape Verde,1979,,37.90271,,,,,,
Cape Verde,1980,,41.62679,,,,,,
Cape Verde,1981,,40.10237,,,,,,
Cape Verde,1984,,38.58201,,,,,,
Cape Verde,1986,,38.78701,,,,,,
Cape Verde,1987,,33.62702,,,,,,
Cape Verde,1988,,33.15381,,,,,,
Cape Verde,1989,,33.00202,,,,,,
Cape Verde,1990,,33.41272,,,,,,
Cape Verde,1991,,36.83175,,,,,,
Cape Verde,1994,,29.42153,,,,,,
Cape Verde,1998,,28.51103,,,,6.39177,17.25592,
Cape Verde,1999,,28.66264,,,,6.80168,16.76194,
Cape Verde,2000,,28.72602,,,,,,
Cape Verde,2001,,28.20162,,,,,,
Cape Verde,2002,17.64279,28.77571,17.64279,22.46091,349.92877,7.87682,19.76623,43.81183
Cape Verde,2003,,27.931,,,,,,
Cape Verde,2004,17.21125,26.86589,17.21125,20.31186,116.61163,7.47664,20.84048,
Cape Verde,2005,19.71108,26.01411,19.71108,,72.3109,,,
Cape Verde,2006,18.81068,25.36885,18.81068,19.77598,76.84288,6.5296,17.54058,48.6778
Cape Verde,2007,13.61652,24.85836,13.61652,16.78036,,5.40755,18.32875,41.02133
Cape Verde,2008,12.7316,24.36111,12.7316,15.79946,45.2837,5.518,18.62308,36.32377
Cape Verde,2009,15.45551,23.94141,15.45551,13.98511,42.54543,5.30896,16.16892,44.08231
Cape Verde,2010,,23.64041,,,,5.56729,14.39624,
Cape Verde,2011,15.44246,23.25538,15.44246,14.78203,34.83551,5.04361,15.15328,43.13784
Cape Verde,2012,,22.97124,,,,,,
Cape Verde,2013,13.93421,22.92555,13.93421,15.89543,29.76048,5.03693,14.97774,38.39872
Cayman Islands,1977,,25.38636,,,,,,
Cayman Islands,1980,,18.83036,,,,,,
Cayman Islands,1999,,15.45933,,,,,,
Cayman Islands,2000,,14.49367,,,,,,
Cayman Islands,2001,,15.16667,,,,,,
Cayman Islands,2002,,14.9125,,,,,,
Cayman Islands,2004,,13.39044,,,,,,
Cayman Islands,2005,,12.80632,,,0,,,49.25914
Cayman Islands,2006,,12.1014,,,,,,45.97365
Cayman Islands,2007,,11.06269,,,,,,
Cayman Islands,2008,,12.09061,,,,,,
Cayman Islands,2011,,12.07576,,,,,,
Cayman Islands,2012,,13.31023,,,,,,
Cayman Islands,2013,,13.0363,,,,,,
Chile,1996,,,,,,2.88004,,
Chile,1997,,,,,,3.09043,14.44519,
Chile,1998,12.09238,33.23218,12.09238,13.82698,21.03084,3.43289,15.12568,41.53546
Chile,1999,,31.98306,,,,3.84052,15.63322,
Chile,2000,13.69913,32.22683,13.69913,14.10755,18.40986,3.70598,16.40148,43.01821
Chile,2002,15.20366,32.92755,15.20366,14.95804,17.05741,4.00947,17.40727,42.04219
Chile,2003,14.30686,34.0928,14.30686,15.1867,14.28692,3.8516,17.60468,39.79187
Chile,2004,12.13368,27.29501,12.13368,13.44085,14.68026,3.48845,16.97488,37.77649
Chile,2005,11.45314,26.05133,11.45314,12.60504,11.08739,3.22508,16.12225,37.40762
Chile,2006,10.56923,25.73597,10.56923,11.79161,11.18058,3.02381,16.15792,35.89175
Chile,2007,11.3457,25.11168,11.3457,12.79014,10.91973,3.22353,16.64837,35.45253
Chile,2008,14.02605,24.64024,14.02605,15.21467,11.51002,3.79267,17.47809,36.4039
Chile,2009,16.27046,23.00957,16.27046,16.61489,12.83169,4.24129,17.1887,36.38675
Chile,2010,14.71399,23.41154,14.71399,15.36494,16.21202,4.18121,17.51394,31.73536
Chile,2011,15.15722,21.97403,15.15722,15.30224,14.44521,4.06808,17.5041,32.75136
Chile,2012,16.96226,21.15991,16.96226,18.06466,15.01268,4.57408,19.2781,32.07447
Chile,2013,,19.52587,,,,4.55744,19.07084,29.20625
Chad,1971,,64.89023,,,,,,
Chad,1972,,66.0043,,,,,,
Chad,1985,,64.19181,,,,,,
Chad,1986,,70.64574,,,,,,
Chad,1989,,68.37361,,,,,,
Chad,1990,,67.18043,,,,,,
Chad,1991,,65.81015,,,,,,
Chad,1992,,62.30879,,,,,,
Chad,1994,,60.91016,,,,,,
Chad,1995,,62.05484,,,,,,
Chad,1996,,62.95828,,,,,,
Chad,1997,,67.07802,,,,2.27335,12.89866,
Chad,1998,9.31181,67.5661,9.31181,29.22487,440.12961,1.64903,11.07153,57.49962
Chad,1999,,67.88426,,,,3.22786,17.05998,
Chad,2000,,68.62067,,,,2.64671,12.84449,
Chad,2001,,71.22252,,,,2.42614,13.78685,
Chad,2002,,67.9511,,,,,,
Chad,2003,,72.11578,,,,,,
Chad,2004,5.51421,68.7188,5.51421,24.90286,268.58798,1.59295,11.0319,45.55756
Chad,2005,6.15551,63.15438,6.15551,24.55307,256.92523,1.69477,14.67282,45.78488
Chad,2006,,62.72308,,,,,,
Chad,2007,,60.37925,,,,,,
Chad,2008,,62.40153,,,,,,
Chad,2009,9.31849,61.01961,9.31849,17.66323,159.53329,2.31174,9.54911,59.24125
Chad,2010,6.9432,62.20393,6.9432,14.79225,207.40764,1.98194,8.11929,51.61933
Chad,2011,5.75134,62.59056,5.75134,20.87948,182.41176,2.2579,10.08323,40.66676
Chad,2012,,61.26763,,,,,,
Chad,2013,,62.42763,,,,2.85071,12.46149,
Central African Republic,1971,,63.6922,,,,,,
Central African Republic,1972,,65.94065,,,,,,
Central African Republic,1973,,65.42896,,,,,,
Central African Republic,1974,,65.01622,,,,,,
